,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
626,626,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52800,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871044042,1624871044088,46,2,222,1624871044042,1624871044042,0,1,84,1624871044088,1624871044088,0,1,138,DNS.Twitch,Video,0,api.twitch.tv,,,,
627,627,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,46694,199.232.138.214,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871044227,1624871044671,444,24,7786,1624871044227,1624871044671,444,14,1688,1624871044445,1624871044658,213,10,6098,TLS.Twitch,Video,0,api.twitch.tv,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
628,628,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,43019,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871044526,1624871044576,50,2,250,1624871044526,1624871044526,0,1,90,1624871044576,1624871044576,0,1,160,DNS,Network,0,support.mozilla.org,,,,
629,629,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33622,13.226.175.81,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871044551,1624871127439,82888,94,26037,1624871044551,1624871127439,82888,53,11738,1624871044637,1624871127437,82800,41,14299,TLS,Web,0,sb.scorecardresearch.com,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
630,630,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,37153,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871045723,1624871045940,217,2,264,1624871045723,1624871045723,0,1,100,1624871045940,1624871045940,0,1,164,DNS.Amazon,Web,0,d2nvs31859zcd8.cloudfront.net,,,,
631,631,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,55249,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871046488,1624871046598,110,2,194,1624871046488,1624871046488,0,1,97,1624871046598,1624871046598,0,1,97,DNS.Amazon,Web,0,aax-eu.amazon-adsystem.com,,,,
632,632,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,46238,52.95.124.165,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871046603,1624871112187,65584,45,11043,1624871046603,1624871112110,65507,23,2574,1624871046672,1624871112187,65515,22,8469,TLS.Amazon,Web,0,aax-eu.amazon-adsystem.com,494711969b86ffeb147555d20dde66a3,49b45fc1ab090aa3a159778313fc9b9e,,
633,633,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34244,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871046675,1624871046675,0,2,198,1624871046675,1624871046675,0,1,99,1624871046675,1624871046675,0,1,99,DNS.Amazon,Web,0,dxtkri2c61io4.cloudfront.net,,,,
634,634,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,55667,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871047351,1624871047684,333,2,222,1624871047351,1624871047351,0,1,103,1624871047684,1624871047684,0,1,119,DNS.Twitch,Video,0,video-weaver.mil02.hls.ttvnw.net,,,,
635,635,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57218,13.226.168.188,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871047524,1624871049005,1481,28,10982,1624871047524,1624871049005,1481,15,2008,1624871047690,1624871049002,1312,13,8974,TLS.Twitch,Video,0,static.twitchcdn.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
636,636,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,35888,13.226.175.14,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871047911,1624871048326,415,29,8634,1624871047911,1624871048326,415,16,1820,1624871048051,1624871048324,273,13,6814,TLS.Twitch,Video,0,panels-images.twitch.tv,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
637,637,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,35890,13.226.175.14,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871047912,1624871048302,390,29,8634,1624871047912,1624871048302,390,16,1820,1624871048051,1624871048294,243,13,6814,TLS.Twitch,Video,0,panels-images.twitch.tv,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
638,638,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,43775,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871048499,1624871048611,112,2,272,1624871048499,1624871048499,0,1,115,1624871048611,1624871048611,0,1,157,DNS,Network,0,d4uvtfdr04uq6raoenvj7m86gdk16v.ext-twitch.tv,,,,
639,639,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33784,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871048612,1624871048612,0,2,198,1624871048612,1624871048612,0,1,99,1624871048612,1624871048612,0,1,99,DNS.Amazon,Web,0,dxtkri2c61io4.cloudfront.net,,,,
640,640,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,52778,143.204.11.37,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871048616,1624871049005,389,32,9127,1624871048616,1624871049005,389,18,2127,1624871048673,1624871049003,330,14,7000,TLS,Web,0,d4uvtfdr04uq6raoenvj7m86gdk16v.ext-twitch.tv,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
641,641,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,50318,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871048678,1624871048678,0,2,198,1624871048678,1624871048678,0,1,99,1624871048678,1624871048678,0,1,99,DNS.Amazon,Web,0,dxtkri2c61io4.cloudfront.net,,,,
642,642,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,49224,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871048966,1624871049040,74,2,459,1624871048966,1624871048966,0,1,96,1624871049040,1624871049040,0,1,363,DNS.Twitch,Video,0,extension-files.twitch.tv,,,,
643,643,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,48786,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871049051,1624871049116,65,2,224,1624871049051,1624871049051,0,1,112,1624871049116,1624871049116,0,1,112,DNS.Twitch,Video,0,video-edge-6b27c4.mil02.abs.hls.ttvnw.net,,,,
644,644,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,40849,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871050345,1624871050345,0,2,198,1624871050345,1624871050345,0,1,99,1624871050345,1624871050345,0,1,99,DNS.Amazon,Web,0,s3-us-west-2-w.amazonaws.com,,,,
645,645,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,50531,142.250.180.110,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624871050927,1624871062098,11171,19,10157,1624871050927,1624871062035,11108,8,4040,1624871051060,1624871062098,11038,11,6117,QUIC.Google,Web,0,www.google-analytics.com,aa317df77057f1ba90ec1b128c53be9c,,,
646,646,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60074,142.250.184.106,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871050941,1624871127437,76496,43,10205,1624871050941,1624871127437,76496,23,2772,1624871051134,1624871127436,76302,20,7433,TLS.GoogleServices,Web,0,fonts.googleapis.com,494711969b86ffeb147555d20dde66a3,eb1d94daa7e0344597e756a1fb6e7054,,
647,647,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,37139,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871051494,1624871051724,230,2,236,1624871051494,1624871051494,0,1,106,1624871051724,1624871051724,0,1,130,DNS,Network,0,rivals.twitch-extension-backend.com,,,,
648,648,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,53950,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871051556,1624871051696,140,2,176,1624871051556,1624871051556,0,1,88,1624871051696,1624871051696,0,1,88,DNS.Amazon,Web,0,twitch.amazon.com,,,,
649,649,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,56657,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871051724,1624871051725,1,2,220,1624871051724,1624871051724,0,1,110,1624871051725,1624871051725,0,1,110,DNS,Network,0,toolkit-v6.twitch-extension-backend.com,,,,
650,650,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34594,54.149.88.128,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871051727,1624871127641,75914,45,12207,1624871051727,1624871127641,75914,24,3816,1624871052059,1624871127640,75581,21,8391,TLS.Amazon,Web,0,toolkit.twitch-extension-backend.com,494711969b86ffeb147555d20dde66a3,8d2a028aa94425f76ced7826b1f39039,,
651,651,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,59710,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871051844,1624871051903,59,2,262,1624871051844,1624871051844,0,1,99,1624871051903,1624871051903,0,1,163,DNS.Amazon,Web,0,ddacn6pr5v0tl.cloudfront.net,,,,
652,652,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57533,142.250.180.99,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624871051868,1624871052058,190,13,8454,1624871051868,1624871052008,140,6,3212,1624871051921,1624871052058,137,7,5242,QUIC.Google,Web,0,fonts.gstatic.com,aa317df77057f1ba90ec1b128c53be9c,,,
653,653,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,49766,99.86.154.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871051928,1624871052261,333,27,8527,1624871051928,1624871052261,333,15,1790,1624871051983,1624871052260,277,12,6737,TLS.Amazon,Web,0,ddacn6pr5v0tl.cloudfront.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
654,654,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51542,143.204.14.102,b4:6b:fc:b4:0f:55,b4:6b:fc,80,6,4,0,0,1624871052453,1624871058001,5548,6,412,1624871052453,1624871058001,5548,4,272,1624871052553,1624871057998,5445,2,140,HTTP,Web,1,,,,,
655,655,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,57276,13.226.168.188,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871052557,1624871052607,50,3,202,1624871052557,1624871052607,50,2,128,1624871052605,1624871052605,0,1,74,TLS,Web,1,,,,,
656,656,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,35282,99.86.157.3,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871052687,1624871127462,74775,125,84307,1624871052687,1624871127462,74775,58,5100,1624871052828,1624871127461,74633,67,79207,TLS.AmazonVideo,Video,0,m.media-amazon.com,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
657,657,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,35284,99.86.157.3,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871052692,1624871053172,480,24,7564,1624871052692,1624871053172,480,14,1724,1624871052831,1624871053134,303,10,5840,TLS.AmazonVideo,Video,0,m.media-amazon.com,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
658,658,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34435,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871058963,1624871059053,90,2,251,1624871058963,1624871058963,0,1,93,1624871059053,1624871059053,0,1,158,DNS.Google,Web,0,static.doubleclick.net,,,,
659,659,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,58546,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871059364,1624871059627,263,2,272,1624871059364,1624871059364,0,1,115,1624871059627,1624871059627,0,1,157,DNS,Network,0,bttsqjy6dnv05acplp5vy0mflgrh3z.ext-twitch.tv,,,,
660,660,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34222,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871062011,1624871062093,82,2,206,1624871062011,1624871062011,0,1,95,1624871062093,1624871062093,0,1,111,DNS.GoogleServices,Web,0,firestore.googleapis.com,,,,
661,661,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38219,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871062047,1624871062091,44,2,274,1624871062047,1624871062047,0,1,94,1624871062091,1624871062091,0,1,180,DNS.Google,Web,0,stats.g.doubleclick.net,,,,
662,662,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51180,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871062047,1624871062116,69,2,322,1624871062047,1624871062047,0,1,94,1624871062116,1624871062116,0,1,228,DNS.Google,Web,0,stats.g.doubleclick.net,,,,
663,663,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,49911,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871087411,1624871087464,53,2,330,1624871087411,1624871087411,0,1,98,1624871087464,1624871087464,0,1,232,DNS,Network,0,services.addons.mozilla.org,,,,
664,664,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33651,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871087411,1624871087515,104,2,234,1624871087411,1624871087411,0,1,98,1624871087515,1624871087515,0,1,136,DNS,Network,0,services.addons.mozilla.org,,,,
665,665,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,49197,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871087517,1624871087517,0,2,190,1624871087517,1624871087517,0,1,95,1624871087517,1624871087517,0,1,95,DNS,Network,0,services.prod.mozaws.net,,,,
666,666,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60287,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871088433,1624871088582,149,2,292,1624871088433,1624871088433,0,1,87,1624871088582,1624871088582,0,1,205,DNS,Network,0,aus5.mozilla.org,,,,
667,667,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,43158,35.244.181.201,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871088584,1624871127463,38879,37,4987,1624871088584,1624871127448,38864,20,2886,1624871088619,1624871127463,38844,17,2101,TLS,Web,1,aus5.mozilla.org,9c1793a7745dbbeb227c11a990f684b9,5b94af9bf6efc9dea416841602004fbb,,
668,668,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,53803,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871088634,1624871088634,0,2,214,1624871088634,1624871088634,0,1,107,1624871088634,1624871088634,0,1,107,DNS,Network,0,prod.balrog.prod.cloudops.mozgcp.net,,,,
669,669,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,54948,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871092232,1624871092323,91,2,252,1624871092232,1624871092232,0,1,102,1624871092323,1624871092323,0,1,150,DNS.AmazonVideo,Video,0,ters.eu-west-1.aiv-delivery.net,,,,
670,670,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34274,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871103048,1624871103315,267,2,263,1624871103048,1624871103048,0,1,103,1624871103315,1624871103315,0,1,160,DNS.YouTube,Media,0,r5---sn-hpa7zns6.googlevideo.com,,,,
671,671,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60135,173.194.182.170,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624871103982,1624871127109,23127,5502,6753627,1624871103982,1624871127109,23127,688,61609,1624871104028,1624871124195,20167,4814,6692018,QUIC.YouTube,Media,0,r5---sn-hpa7zns6.googlevideo.com,aa317df77057f1ba90ec1b128c53be9c,,,
672,672,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,37148,216.58.208.182,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871104777,1624871127461,22684,50,22677,1624871104777,1624871127461,22684,26,2879,1624871104824,1624871127460,22636,24,19798,TLS.YouTube,Media,0,i.ytimg.com,494711969b86ffeb147555d20dde66a3,eb1d94daa7e0344597e756a1fb6e7054,,
673,673,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34808,142.250.180.164,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624871104989,1624871127108,22119,46,30235,1624871104989,1624871127108,22119,17,5668,1624871105153,1624871106775,1622,29,24567,QUIC.Google,Web,0,www.google.com,aa317df77057f1ba90ec1b128c53be9c,,,
674,674,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,58812,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871105427,1624871105539,112,2,212,1624871105427,1624871105427,0,1,98,1624871105539,1624871105539,0,1,114,DNS.Google,Web,0,googleads.g.doubleclick.net,,,,
675,675,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,42025,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871110013,1624871110138,125,2,212,1624871110013,1624871110013,0,1,90,1624871110138,1624871110138,0,1,122,DNS,Network,0,a1978.g2.akamai.net,,,,
676,676,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,58679,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871110013,1624871110144,131,2,180,1624871110013,1624871110013,0,1,90,1624871110144,1624871110144,0,1,90,DNS,Network,0,a1978.g2.akamai.net,,,,
677,677,0,35.162.54.217,b4:6b:fc:b4:0f:55,b4:6b:fc,443,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33390,6,4,0,0,1624871125957,1624871125959,2,2,259,1624871125957,1624871125957,0,1,193,1624871125959,1624871125959,0,1,66,TLS,Web,1,,,,,
678,678,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,48573,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871125963,1624871126058,95,2,280,1624871125963,1624871125963,0,1,108,1624871126058,1624871126058,0,1,172,DNS,Network,0,firefox.settings.services.mozilla.com,,,,
679,679,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,42177,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871126715,1624871126790,75,2,264,1624871126715,1624871126715,0,1,100,1624871126790,1624871126790,0,1,164,DNS.Amazon,Web,0,d2nxq2uap88usk.cloudfront.net,,,,
680,680,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,33074,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871126715,1624871126789,74,2,424,1624871126715,1624871126715,0,1,100,1624871126789,1624871126789,0,1,324,DNS.Amazon,Web,0,d2nxq2uap88usk.cloudfront.net,,,,
681,681,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,43562,47.241.125.132,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871140747,1624871142215,1468,24,8267,1624871140747,1624871142039,1292,13,3901,1624871140952,1624871142215,1263,11,4366,TLS,Web,0,api.ad.intl.xiaomi.com,f79b6bad2ad0641e1921aef10262856b,4ef1b297bb817d8212165a86308bac5f,,
682,682,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,44138,157.240.231.60,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871128814,1624871197553,68739,190,136348,1624871128814,1624871197553,68739,96,129295,1624871128851,1624871197551,68700,94,7053,TLS.WhatsApp,Chat,0,media-fco2-1.cdn.whatsapp.net,15bc417645de29654d8aed2fb8151e3b,fcb2d4d0991292272fcb1e464eedfd43,,
683,683,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,42398,157.240.231.15,b4:6b:fc:b4:0f:55,b4:6b:fc,80,6,4,0,0,1624871170603,1624871170746,143,7,1154,1624871170603,1624871170746,143,4,792,1624871170651,1624871170745,94,3,362,HTTP.Facebook,SocialNetwork,0,portal.fb.com,,,Facebook,text/plain
684,684,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,41336,13.226.175.51,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871133675,1624871249437,115762,48,10926,1624871133675,1624871249437,115762,25,2628,1624871133765,1624871249430,115665,23,8298,TLS,Web,0,firefox-settings-attachments.cdn.mozilla.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
685,685,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,60888,143.204.11.97,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871133314,1624871249441,116127,52,13176,1624871133314,1624871249441,116127,27,2963,1624871133357,1624871249433,116076,25,10213,TLS,Web,0,firefox.settings.services.mozilla.com,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
686,686,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,41474,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871133541,1624871133671,130,2,275,1624871133541,1624871133541,0,1,115,1624871133671,1624871133671,0,1,160,DNS,Network,0,firefox-settings-attachments.cdn.mozilla.net,,,,
687,687,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,32935,173.194.182.170,b4:6b:fc:b4:0f:55,b4:6b:fc,443,17,4,0,0,1624871133637,1624871220105,86468,9028,11138246,1624871133637,1624871220011,86374,1097,92480,1624871133755,1624871220105,86350,7931,11045766,QUIC.YouTube,Media,0,r5---sn-hpa7zns6.googlevideo.com,aa317df77057f1ba90ec1b128c53be9c,,,
688,688,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,53489,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871133673,1624871133673,0,2,210,1624871133673,1624871133673,0,1,105,1624871133673,1624871133673,0,1,105,DNS,Network,0,fennec-catalog-cdn.prod.mozaws.net,,,,
689,689,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,41338,13.226.175.51,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871133675,1624871249440,115765,46,10509,1624871133675,1624871249440,115765,24,2562,1624871133766,1624871249430,115664,22,7947,TLS,Web,0,firefox-settings-attachments.cdn.mozilla.net,494711969b86ffeb147555d20dde66a3,f4febc55ea12b31ae17cfb7e614afda8,,
690,690,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,34442,173.194.182.170,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871133737,1624871139448,5711,15,1901,1624871133737,1624871139448,5711,8,1228,1624871133778,1624871139447,5669,7,673,TLS.YouTube,Media,0,r5---sn-hpa7zns6.googlevideo.com,328f86dc4828f47e8101cdcd37395361,2b0648ab686ee45e0e7c35fcfb0eea7e,,
691,691,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,38626,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871143055,1624871143254,199,2,300,1624871143055,1624871143055,0,1,94,1624871143254,1624871143254,0,1,206,DNS.Google,Web,0,youtube-ui.l.google.com,,,,
692,692,0,10.42.0.130,e8:4e:06:4f:bc:ed,e8:4e:06,51454,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871154264,1624871154326,62,2,288,1624871154264,1624871154264,0,1,102,1624871154326,1624871154326,0,1,186,DNS.AmazonVideo,Video,0,ters.eu-west-1.aiv-delivery.net,,,,
693,693,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,48365,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871154657,1624871154754,97,2,436,1624871154657,1624871154657,0,1,96,1624871154754,1624871154754,0,1,340,DNS,Network,0,cdn.awsde0-fusion.fds.api.mi-img.com,,,,
694,694,0,fe80::2a16:7fff:feb9:81ba,28:16:7f:b9:81:ba,28:16:7f,0,ff02::2,33:33:00:00:00:02,33:33:00,0,58,6,0,0,1624871103543,1624871103543,0,1,70,1624871103543,1624871103543,0,1,70,0,0,0,0,0,ICMPV6,Network,0,,,,,
695,695,0,fe80::2a16:7fff:feb9:81ba,28:16:7f:b9:81:ba,28:16:7f,5353,ff02::fb,33:33:00:00:00:fb,33:33:00,5353,17,6,0,0,1624871155322,1624871283075,127753,12,2964,1624871155322,1624871283075,127753,12,2964,0,0,0,0,0,MDNS,Network,0,96.0.42.10.in-addr.arpa,,,,
696,696,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,35971,10.42.0.1,b4:6b:fc:b4:0f:55,b4:6b:fc,53,17,4,0,0,1624871168890,1624871168894,4,2,214,1624871168890,1624871168890,0,1,78,1624871168894,1624871168894,0,1,136,DNS.Facebook,SocialNetwork,0,graph.facebook.com,,,,
697,697,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,40600,157.240.231.15,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871168899,1624871190018,21119,32,10795,1624871168899,1624871190018,21119,17,3180,1624871168928,1624871190016,21088,15,7615,TLS.Facebook,SocialNetwork,0,graph.facebook.com,9b02ebd3a43b62d825e1ac605b621dc8,f4febc55ea12b31ae17cfb7e614afda8,,
698,698,0,10.42.0.96,28:16:7f:b9:81:ba,28:16:7f,40602,157.240.231.15,b4:6b:fc:b4:0f:55,b4:6b:fc,443,6,4,0,0,1624871168899,1624871190018,21119,22,7366,1624871168899,1624871190018,21119,12,2036,1624871168928,1624871190016,21088,10,5330,TLS.Facebook,SocialNetwork,0,graph.facebook.com,9b02ebd3a43b62d825e1ac605b621dc8,f4febc55ea12b31ae17cfb7e614afda8,,
